"Cyfip1 is a putative invasion suppressor in epithelial cancers.","/pubmed/19524508","Silva JM, Ezhkova E, Silva J, Heart S, Castillo M, Campos Y, Castro V, Bonilla F, Cordon-Cardo C, Muthuswamy SK, Powers S, Fuchs E, Hannon GJ.","Cell. 2009 Jun 12;137(6):1047-61. doi: 10.1016/j.cell.2009.04.013.","Cell.  2009","PubMed","citation","PMID:19524508 | PMCID:PMC2754270","pubmed","19524508","create date:2009/06/16 | first author:Silva JM",
"Hybrid selection of discrete genomic intervals on custom-designed microarrays for massively parallel sequencing.","/pubmed/19478811","Hodges E, Rooks M, Xuan Z, Bhattacharjee A, Benjamin Gordon D, Brizuela L, Richard McCombie W, Hannon GJ.","Nat Protoc. 2009;4(6):960-74. doi: 10.1038/nprot.2009.68.","Nat Protoc.  2009","PubMed","citation","PMID:19478811 | PMCID:PMC2990409","pubmed","19478811","create date:2009/05/30 | first author:Hodges E",
"DNA Sudoku--harnessing high-throughput sequencing for multiplexed specimen analysis.","/pubmed/19447965","Erlich Y, Chang K, Gordon A, Ronen R, Navon O, Rooks M, Hannon GJ.","Genome Res. 2009 Jul;19(7):1243-53. doi: 10.1101/gr.092957.109.","Genome Res.  2009","PubMed","citation","PMID:19447965 | PMCID:PMC2704425","pubmed","19447965","create date:2009/05/19 | first author:Erlich Y",
"Specialized piRNA pathways act in germline and somatic tissues of the Drosophila ovary.","/pubmed/19395010","Malone CD, Brennecke J, Dus M, Stark A, McCombie WR, Sachidanandam R, Hannon GJ.","Cell. 2009 May 1;137(3):522-35. doi: 10.1016/j.cell.2009.03.040.","Cell.  2009","PubMed","citation","PMID:19395010 | PMCID:PMC2882632","pubmed","19395010","create date:2009/04/28 | first author:Malone CD",
"Small RNA silencing pathways in germ and stem cells.","/pubmed/19270082","Aravin AA, Hannon GJ.","Cold Spring Harb Symp Quant Biol. 2008;73:283-90. doi: 10.1101/sqb.2008.73.058. Review.","Cold Spring Harb Symp Quant Biol.  2008","PubMed","citation","PMID:19270082","pubmed","19270082","create date:2009/03/10 | first author:Aravin AA",
"Small RNAs as guardians of the genome.","/pubmed/19239887","Malone CD, Hannon GJ.","Cell. 2009 Feb 20;136(4):656-68. doi: 10.1016/j.cell.2009.01.045. Review.","Cell.  2009","PubMed","citation","PMID:19239887 | PMCID:PMC2792755","pubmed","19239887","create date:2009/02/26 | first author:Malone CD",
"Design of 240,000 orthogonal 25mer DNA barcode probes.","/pubmed/19171886","Xu Q, Schlabach MR, Hannon GJ, Elledge SJ.","Proc Natl Acad Sci U S A. 2009 Feb 17;106(7):2289-94. doi: 10.1073/pnas.0812506106.","Proc Natl Acad Sci U S A.  2009","PubMed","citation","PMID:19171886 | PMCID:PMC2631075","pubmed","19171886","create date:2009/01/28 | first author:Xu Q",
"An epigenetic role for maternally inherited piRNAs in transposon silencing.","/pubmed/19039138","Brennecke J, Malone CD, Aravin AA, Sachidanandam R, Stark A, Hannon GJ.","Science. 2008 Nov 28;322(5906):1387-92. doi: 10.1126/science.1165171.","Science.  2008","PubMed","citation","PMID:19039138 | PMCID:PMC2805124","pubmed","19039138","create date:2008/11/29 | first author:Brennecke J",
"Comparative analysis of argonaute-dependent small RNA pathways in Drosophila.","/pubmed/19026789","Zhou R, Hotta I, Denli AM, Hong P, Perrimon N, Hannon GJ.","Mol Cell. 2008 Nov 21;32(4):592-9. doi: 10.1016/j.molcel.2008.10.018.","Mol Cell.  2008","PubMed","citation","PMID:19026789 | PMCID:PMC2615197","pubmed","19026789","create date:2008/11/26 | first author:Zhou R",
"An oncogenomics-based in vivo RNAi screen identifies tumor suppressors in liver cancer.","/pubmed/19012953","Zender L, Xue W, Zuber J, Semighini CP, Krasnitz A, Ma B, Zender P, Kubicka S, Luk JM, Schirmacher P, McCombie WR, Wigler M, Hicks J, Hannon GJ, Powers S, Lowe SW.","Cell. 2008 Nov 28;135(5):852-64. doi: 10.1016/j.cell.2008.09.061.","Cell.  2008","PubMed","citation","PMID:19012953 | PMCID:PMC2990916","pubmed","19012953","create date:2008/11/18 | first author:Zender L",
"miRNAs are essential for survival and differentiation of newborn neurons but not for expansion of neural progenitors during early neurogenesis in the mouse embryonic neocortex.","/pubmed/18997113","De Pietri Tonelli D, Pulvers JN, Haffner C, Murchison EP, Hannon GJ, Huttner WB.","Development. 2008 Dec;135(23):3911-21. doi: 10.1242/dev.025080.","Development.  2008","PubMed","citation","PMID:18997113 | PMCID:PMC2798592","pubmed","18997113","create date:2008/11/11 | first author:De Pietri Tonelli D",
"A piRNA pathway primed by individual transposons is linked to de novo DNA methylation in mice.","/pubmed/18922463","Aravin AA, Sachidanandam R, Bourc'his D, Schaefer C, Pezic D, Toth KF, Bestor T, Hannon GJ.","Mol Cell. 2008 Sep 26;31(6):785-99. doi: 10.1016/j.molcel.2008.09.003.","Mol Cell.  2008","PubMed","citation","PMID:18922463 | PMCID:PMC2730041","pubmed","18922463","create date:2008/10/17 | first author:Aravin AA",
"Alta-Cyclic: a self-optimizing base caller for next-generation sequencing.","/pubmed/18604217","Erlich Y, Mitra PP, delaBastide M, McCombie WR, Hannon GJ.","Nat Methods. 2008 Aug;5(8):679-82. doi: 10.1038/nmeth.1230.","Nat Methods.  2008","PubMed","citation","PMID:18604217 | PMCID:PMC2978646","pubmed","18604217","create date:2008/07/08 | first author:Erlich Y",
"Topoisomerase levels determine chemotherapy response in vitro and in vivo.","/pubmed/18574145","Burgess DJ, Doles J, Zender L, Xue W, Ma B, McCombie WR, Hannon GJ, Lowe SW, Hemann MT.","Proc Natl Acad Sci U S A. 2008 Jul 1;105(26):9053-8. doi: 10.1073/pnas.0803513105.","Proc Natl Acad Sci U S A.  2008","PubMed","citation","PMID:18574145 | PMCID:PMC2435590","pubmed","18574145","create date:2008/06/25 | first author:Burgess DJ",
"[The role of piRNAs in mouse spermatogenesis.].","/pubmed/18533102","Girard A, Hannon GJ.","J Soc Biol. 2007;201(4):411-8. doi: 10.1051/jbio:2007912. Review. French. ","J Soc Biol.  2007","PubMed","citation","PMID:18533102","pubmed","18533102","create date:2008/06/06 | first author:Girard A",
"An endogenous small interfering RNA pathway in Drosophila.","/pubmed/18463631","Czech B, Malone CD, Zhou R, Stark A, Schlingeheyde C, Dus M, Perrimon N, Kellis M, Wohlschlegel JA, Sachidanandam R, Hannon GJ, Brennecke J.","Nature. 2008 Jun 5;453(7196):798-802. doi: 10.1038/nature07007.","Nature.  2008","PubMed","citation","PMID:18463631 | PMCID:PMC2895258","pubmed","18463631","create date:2008/05/09 | first author:Czech B",
"Conservation of small RNA pathways in platypus.","/pubmed/18463306","Murchison EP, Kheradpour P, Sachidanandam R, Smith C, Hodges E, Xuan Z, Kellis M, Grützner F, Stark A, Hannon GJ.","Genome Res. 2008 Jun;18(6):995-1004. doi: 10.1101/gr.073056.107.","Genome Res.  2008","PubMed","citation","PMID:18463306 | PMCID:PMC2413167","pubmed","18463306","create date:2008/05/09 | first author:Murchison EP",
"Adenovirus E1A targets p400 to induce the cellular oncoprotein Myc.","/pubmed/18413597","Tworkowski KA, Chakraborty AA, Samuelson AV, Seger YR, Narita M, Hannon GJ, Lowe SW, Tansey WP.","Proc Natl Acad Sci U S A. 2008 Apr 22;105(16):6103-8. doi: 10.1073/pnas.0802095105.","Proc Natl Acad Sci U S A.  2008","PubMed","citation","PMID:18413597 | PMCID:PMC2329713","pubmed","18413597","create date:2008/04/17 | first author:Tworkowski KA",
"Pseudogene-derived small interfering RNAs regulate gene expression in mouse oocytes.","/pubmed/18404147","Tam OH, Aravin AA, Stein P, Girard A, Murchison EP, Cheloufi S, Hodges E, Anger M, Sachidanandam R, Schultz RM, Hannon GJ.","Nature. 2008 May 22;453(7194):534-8. doi: 10.1038/nature06904.","Nature.  2008","PubMed","citation","PMID:18404147 | PMCID:PMC2981145","pubmed","18404147","create date:2008/04/12 | first author:Tam OH",
"Astrin regulates Aurora-A localization.","/pubmed/18361916","Du J, Jablonski S, Yen TJ, Hannon GJ.","Biochem Biophys Res Commun. 2008 May 30;370(2):213-9. doi: 10.1016/j.bbrc.2008.03.072.","Biochem Biophys Res Commun.  2008","PubMed","citation","PMID:18361916 | PMCID:PMC2754255","pubmed","18361916","create date:2008/03/26 | first author:Du J",
"Sorting of small RNAs into Arabidopsis argonaute complexes is directed by the 5' terminal nucleotide.","/pubmed/18342361","Mi S, Cai T, Hu Y, Chen Y, Hodges E, Ni F, Wu L, Li S, Zhou H, Long C, Chen S, Hannon GJ, Qi Y.","Cell. 2008 Apr 4;133(1):116-27. doi: 10.1016/j.cell.2008.02.034.","Cell.  2008","PubMed","citation","PMID:18342361 | PMCID:PMC2981139","pubmed","18342361","create date:2008/03/18 | first author:Mi S",
"Conserved themes in small-RNA-mediated transposon control.","/pubmed/18282709","Girard A, Hannon GJ.","Trends Cell Biol. 2008 Mar;18(3):136-48. doi: 10.1016/j.tcb.2008.01.004. Review.","Trends Cell Biol.  2008","PubMed","citation","PMID:18282709 | PMCID:PMC2995447","pubmed","18282709","create date:2008/02/20 | first author:Girard A",
"Targeted deletion of Dicer in the heart leads to dilated cardiomyopathy and heart failure.","/pubmed/18256189","Chen JF, Murchison EP, Tang R, Callis TE, Tatsuguchi M, Deng Z, Rojas M, Hammond SM, Schneider MD, Selzman CH, Meissner G, Patterson C, Hannon GJ, Wang DZ.","Proc Natl Acad Sci U S A. 2008 Feb 12;105(6):2111-6. doi: 10.1073/pnas.0710228105.","Proc Natl Acad Sci U S A.  2008","PubMed","citation","PMID:18256189 | PMCID:PMC2542870","pubmed","18256189","create date:2008/02/08 | first author:Chen JF",
"Cancer proliferation gene discovery through functional genomics.","/pubmed/18239126","Schlabach MR, Luo J, Solimini NL, Hu G, Xu Q, Li MZ, Zhao Z, Smogorzewska A, Sowa ME, Ang XL, Westbrook TF, Liang AC, Chang K, Hackett JA, Harper JW, Hannon GJ, Elledge SJ.","Science. 2008 Feb 1;319(5863):620-4. doi: 10.1126/science.1149200. Erratum in: Science.2008 Apr 18;320(5874):316. ","Science.  2008","PubMed","citation","PMID:18239126 | PMCID:PMC2981870","pubmed","18239126","create date:2008/02/02 | first author:Schlabach MR",
"Profiling essential genes in human mammary cells by multiplex RNAi screening.","/pubmed/18239125","Silva JM, Marran K, Parker JS, Silva J, Golding M, Schlabach MR, Elledge SJ, Hannon GJ, Chang K.","Science. 2008 Feb 1;319(5863):617-20. doi: 10.1126/science.1149185.","Science.  2008","PubMed","citation","PMID:18239125 | PMCID:PMC2981861","pubmed","18239125","create date:2008/02/02 | first author:Silva JM",
"Analysis of large-scale sequencing of small RNAs.","/pubmed/18229681","Olson AJ, Brennecke J, Aravin AA, Hannon GJ, Sachidanandam R.","Pac Symp Biocomput. 2008:126-36.","Pac Symp Biocomput.  2008","PubMed","citation","PMID:18229681","pubmed","18229681","create date:2008/01/31 | first author:Olson AJ",
"Functionally distinct regulatory RNAs generated by bidirectional transcription and processing of microRNA loci.","/pubmed/18172163","Tyler DM, Okamura K, Chung WJ, Hagen JW, Berezikov E, Hannon GJ, Lai EC.","Genes Dev. 2008 Jan 1;22(1):26-36. doi: 10.1101/gad.1615208.","Genes Dev.  2008","PubMed","citation","PMID:18172163 | PMCID:PMC2151012","pubmed","18172163","create date:2008/01/04 | first author:Tyler DM",
"Developmentally regulated cleavage of tRNAs in the bacterium Streptomyces coelicolor.","/pubmed/18084030","Haiser HJ, Karginov FV, Hannon GJ, Elliot MA.","Nucleic Acids Res. 2008 Feb;36(3):732-41.","Nucleic Acids Res.  2008","PubMed","citation","PMID:18084030 | PMCID:PMC2241913","pubmed","18084030","create date:2007/12/18 | first author:Haiser HJ",
"A role for microRNAs in maintenance of mouse mammary epithelial progenitor cells.","/pubmed/18079172","Ibarra I, Erlich Y, Muthuswamy SK, Sachidanandam R, Hannon GJ.","Genes Dev. 2007 Dec 15;21(24):3238-43.","Genes Dev.  2007","PubMed","citation","PMID:18079172 | PMCID:PMC2113025","pubmed","18079172","create date:2007/12/15 | first author:Ibarra I",
"The guardian's little helper: microRNAs in the p53 tumor suppressor network.","/pubmed/18056431","He X, He L, Hannon GJ.","Cancer Res. 2007 Dec 1;67(23):11099-101. Review.","Cancer Res.  2007","PubMed","citation","PMID:18056431","pubmed","18056431","create date:2007/12/07 | first author:He X",
"A biochemical approach to identifying microRNA targets.","/pubmed/18042700","Karginov FV, Conaco C, Xuan Z, Schmidt BH, Parker JS, Mandel G, Hannon GJ.","Proc Natl Acad Sci U S A. 2007 Dec 4;104(49):19291-6.","Proc Natl Acad Sci U S A.  2007","PubMed","citation","PMID:18042700 | PMCID:PMC2148283","pubmed","18042700","create date:2007/11/29 | first author:Karginov FV",
"Systematic discovery and characterization of fly microRNAs using 12 Drosophila genomes.","/pubmed/17989255","Stark A, Kheradpour P, Parts L, Brennecke J, Hodges E, Hannon GJ, Kellis M.","Genome Res. 2007 Dec;17(12):1865-79.","Genome Res.  2007","PubMed","citation","PMID:17989255 | PMCID:PMC2099594","pubmed","17989255","create date:2007/11/09 | first author:Stark A",
"Genome-wide in situ exon capture for selective resequencing.","/pubmed/17982454","Hodges E, Xuan Z, Balija V, Kramer M, Molla MN, Smith SW, Middle CM, Rodesch MJ, Albert TJ, Hannon GJ, McCombie WR.","Nat Genet. 2007 Dec;39(12):1522-7.","Nat Genet.  2007","PubMed","citation","PMID:17982454","pubmed","17982454","create date:2007/11/06 | first author:Hodges E",
"The Piwi-piRNA pathway provides an adaptive defense in the transposon arms race.","/pubmed/17975059","Aravin AA, Hannon GJ, Brennecke J.","Science. 2007 Nov 2;318(5851):761-4. Review.","Science.  2007","PubMed","citation","PMID:17975059","pubmed","17975059","create date:2007/11/03 | first author:Aravin AA",
"microRNAs join the p53 network--another piece in the tumour-suppression puzzle.","/pubmed/17914404","He L, He X, Lowe SW, Hannon GJ.","Nat Rev Cancer. 2007 Nov;7(11):819-22. Review.","Nat Rev Cancer.  2007","PubMed","citation","PMID:17914404 | PMCID:PMC4053212","pubmed","17914404","create date:2007/10/05 | first author:He L",
"Tissue-specific and reversible RNA interference in transgenic mice.","/pubmed/17572676","Dickins RA, McJunkin K, Hernando E, Premsrirut PK, Krizhanovsky V, Burgess DJ, Kim SY, Cordon-Cardo C, Zender L, Hannon GJ, Lowe SW.","Nat Genet. 2007 Jul;39(7):914-21.","Nat Genet.  2007","PubMed","citation","PMID:17572676 | PMCID:PMC4595852","pubmed","17572676","create date:2007/06/19 | first author:Dickins RA",
"A microRNA component of the p53 tumour suppressor network.","/pubmed/17554337","He L, He X, Lim LP, de Stanchina E, Xuan Z, Liang Y, Xue W, Zender L, Magnus J, Ridzon D, Jackson AL, Linsley PS, Chen C, Lowe SW, Cleary MA, Hannon GJ.","Nature. 2007 Jun 28;447(7148):1130-4.","Nature.  2007","PubMed","citation","PMID:17554337 | PMCID:PMC4590999","pubmed","17554337","create date:2007/06/08 | first author:He L",
"A complex system of small RNAs in the unicellular green alga Chlamydomonas reinhardtii.","/pubmed/17470535","Zhao T, Li G, Mi S, Li S, Hannon GJ, Wang XJ, Qi Y.","Genes Dev. 2007 May 15;21(10):1190-203.","Genes Dev.  2007","PubMed","citation","PMID:17470535 | PMCID:PMC1865491","pubmed","17470535","create date:2007/05/02 | first author:Zhao T",
"Developmentally regulated piRNA clusters implicate MILI in transposon control.","/pubmed/17446352","Aravin AA, Sachidanandam R, Girard A, Fejes-Toth K, Hannon GJ.","Science. 2007 May 4;316(5825):744-7.","Science.  2007","PubMed","citation","PMID:17446352","pubmed","17446352","create date:2007/04/21 | first author:Aravin AA",
"Anaphase initiation is regulated by antagonistic ubiquitination and deubiquitination activities.","/pubmed/17443180","Stegmeier F, Rape M, Draviam VM, Nalepa G, Sowa ME, Ang XL, McDonald ER 3rd, Li MZ, Hannon GJ, Sorger PK, Kirschner MW, Harper JW, Elledge SJ.","Nature. 2007 Apr 19;446(7138):876-81.","Nature.  2007","PubMed","citation","PMID:17443180","pubmed","17443180","create date:2007/04/20 | first author:Stegmeier F",
"A role for Piwi and piRNAs in germ cell maintenance and transposon silencing in Zebrafish.","/pubmed/17418787","Houwing S, Kamminga LM, Berezikov E, Cronembold D, Girard A, van den Elst H, Filippov DV, Blaser H, Raz E, Moens CB, Plasterk RH, Hannon GJ, Draper BW, Ketting RF.","Cell. 2007 Apr 6;129(1):69-82.","Cell.  2007","PubMed","citation","PMID:17418787","pubmed","17418787","create date:2007/04/10 | first author:Houwing S",
"A functional genomic screen identifies a role for TAO1 kinase in spindle-checkpoint signalling.","/pubmed/17417629","Draviam VM, Stegmeier F, Nalepa G, Sowa ME, Chen J, Liang A, Hannon GJ, Sorger PK, Harper JW, Elledge SJ.","Nat Cell Biol. 2007 May;9(5):556-64.","Nat Cell Biol.  2007","PubMed","citation","PMID:17417629","pubmed","17417629","create date:2007/04/10 | first author:Draviam VM",
"MIWI2 is essential for spermatogenesis and repression of transposons in the mouse male germline.","/pubmed/17395546","Carmell MA, Girard A, van de Kant HJ, Bourc'his D, Bestor TH, de Rooij DG, Hannon GJ.","Dev Cell. 2007 Apr;12(4):503-14.","Dev Cell.  2007","PubMed","citation","PMID:17395546","pubmed","17395546","create date:2007/03/31 | first author:Carmell MA",
"The expanding universe of noncoding RNAs.","/pubmed/17381339","Hannon GJ, Rivas FV, Murchison EP, Steitz JA.","Cold Spring Harb Symp Quant Biol. 2006;71:551-64. Review.","Cold Spring Harb Symp Quant Biol.  2006","PubMed","citation","PMID:17381339","pubmed","17381339","create date:2007/03/27 | first author:Hannon GJ",
"Critical roles for Dicer in the female germline.","/pubmed/17369401","Murchison EP, Stein P, Xuan Z, Pan H, Zhang MQ, Schultz RM, Hannon GJ.","Genes Dev. 2007 Mar 15;21(6):682-93.","Genes Dev.  2007","PubMed","citation","PMID:17369401 | PMCID:PMC1820942","pubmed","17369401","create date:2007/03/21 | first author:Murchison EP",
"Discrete small RNA-generating loci as master regulators of transposon activity in Drosophila.","/pubmed/17346786","Brennecke J, Aravin AA, Stark A, Dus M, Kellis M, Sachidanandam R, Hannon GJ.","Cell. 2007 Mar 23;128(6):1089-103.","Cell.  2007","PubMed","citation","PMID:17346786","pubmed","17346786","create date:2007/03/10 | first author:Brennecke J",
"Bcl2L12 inhibits post-mitochondrial apoptosis signaling in glioblastoma.","/pubmed/17210792","Stegh AH, Kim H, Bachoo RM, Forloney KL, Zhang J, Schulze H, Park K, Hannon GJ, Yuan J, Louis DN, DePinho RA, Chin L.","Genes Dev. 2007 Jan 1;21(1):98-111. Erratum in: Genes Dev. 2007 Feb 15;21(4):481. ","Genes Dev.  2007","PubMed","citation","PMID:17210792 | PMCID:PMC1759904","pubmed","17210792","create date:2007/01/11 | first author:Stegh AH",
"Distinct catalytic and non-catalytic roles of ARGONAUTE4 in RNA-directed DNA methylation.","/pubmed/16998468","Qi Y, He X, Wang XJ, Kohany O, Jurka J, Hannon GJ.","Nature. 2006 Oct 26;443(7114):1008-12.","Nature.  2006","PubMed","citation","PMID:16998468","pubmed","16998468","create date:2006/09/26 | first author:Qi Y",
"Lessons from Nature: microRNA-based shRNA libraries.","/pubmed/16929316","Chang K, Elledge SJ, Hannon GJ.","Nat Methods. 2006 Sep;3(9):707-14. Review.","Nat Methods.  2006","PubMed","citation","PMID:16929316","pubmed","16929316","create date:2006/08/25 | first author:Chang K",
"Generation and analysis of genetically defined liver carcinomas derived from bipotential liver progenitors.","/pubmed/16869761","Zender L, Xue W, Cordón-Cardo C, Hannon GJ, Lucito R, Powers S, Flemming P, Spector MS, Lowe SW.","Cold Spring Harb Symp Quant Biol. 2005;70:251-61.","Cold Spring Harb Symp Quant Biol.  2005","PubMed","citation","PMID:16869761 | PMCID:PMC4595853","pubmed","16869761","create date:2006/07/28 | first author:Zender L",
"Identification and validation of oncogenes in liver cancer using an integrative oncogenomic approach.","/pubmed/16814713","Zender L, Spector MS, Xue W, Flemming P, Cordon-Cardo C, Silke J, Fan ST, Luk JM, Wigler M, Hannon GJ, Mu D, Lucito R, Powers S, Lowe SW.","Cell. 2006 Jun 30;125(7):1253-67.","Cell.  2006","PubMed","citation","PMID:16814713 | PMCID:PMC3026384","pubmed","16814713","create date:2006/07/04 | first author:Zender L",
"A germline-specific class of small RNAs binds mammalian Piwi proteins.","/pubmed/16751776","Girard A, Sachidanandam R, Hannon GJ, Carmell MA.","Nature. 2006 Jul 13;442(7099):199-202.","Nature.  2006","PubMed","citation","PMID:16751776","pubmed","16751776","create date:2006/06/06 | first author:Girard A",
"The miRNA-processing enzyme dicer is essential for the morphogenesis and maintenance of hair follicles.","/pubmed/16682203","Andl T, Murchison EP, Liu F, Zhang Y, Yunta-Gonzalez M, Tobias JW, Andl CD, Seykora JT, Hannon GJ, Millar SE.","Curr Biol. 2006 May 23;16(10):1041-9.","Curr Biol.  2006","PubMed","citation","PMID:16682203 | PMCID:PMC2996092","pubmed","16682203","create date:2006/05/10 | first author:Andl T",
"Suppression of prion protein in livestock by RNA interference.","/pubmed/16567624","Golding MC, Long CR, Carmell MA, Hannon GJ, Westhusin ME.","Proc Natl Acad Sci U S A. 2006 Apr 4;103(14):5285-90.","Proc Natl Acad Sci U S A.  2006","PubMed","citation","PMID:16567624 | PMCID:PMC1459347","pubmed","16567624","create date:2006/03/29 | first author:Golding MC",
"Control of translation and mRNA degradation by miRNAs and siRNAs.","/pubmed/16510870","Valencia-Sanchez MA, Liu J, Hannon GJ, Parker R.","Genes Dev. 2006 Mar 1;20(5):515-24. Review.","Genes Dev.  2006","PubMed","citation","PMID:16510870","pubmed","16510870","create date:2006/03/03 | first author:Valencia-Sanchez MA",
"A role for the P-body component GW182 in microRNA function.","/pubmed/16284623","Liu J, Rivas FV, Wohlschlegel J, Yates JR 3rd, Parker R, Hannon GJ.","Nat Cell Biol. 2005 Dec;7(12):1261-6. Erratum in: Nat Cell Biol. 2006 Jan;8(1):100. ","Nat Cell Biol.  2005","PubMed","citation","PMID:16284623 | PMCID:PMC1804202","pubmed","16284623","create date:2005/11/15 | first author:Liu J",
"Defined genetic events associated with the spontaneous in vitro transformation of ElA/Ras-expressing human IMR90 fibroblasts.","/pubmed/16280331","Mason DX, Keppler D, Zhang J, Jackson TJ, Seger YR, Matsui S, Abreo F, Cowell JK, Hannon GJ, Lowe SW, Lin AW.","Carcinogenesis. 2006 Feb;27(2):350-9. Erratum in: Carcinogenesis. 2006 Apr;27(4):882. ","Carcinogenesis.  2006","PubMed","citation","PMID:16280331 | PMCID:PMC4590994","pubmed","16280331","create date:2005/11/11 | first author:Mason DX",
"An open letter to cancer researchers.","/pubmed/16239460","Elledge SJ, Hannon GJ.","Science. 2005 Oct 21;310(5747):439-41. No abstract available. ","Science.  2005","PubMed","citation","PMID:16239460","pubmed","16239460","create date:2005/10/22 | first author:Elledge SJ",
"Retraction: RNA-interference-directed chromatin modification coupled to RNA polymerase II transcription.","/pubmed/16222304","Schramke V, Sheedy DM, Denli AM, Bonila C, Ekwall K, Hannon GJ, Allshire RC.","Nature. 2005 Oct 13;437(7061):1057. No abstract available. ","Nature.  2005","PubMed","citation","PMID:16222304","pubmed","16222304","create date:2005/10/14 | first author:Schramke V",
"Second-generation shRNA libraries covering the mouse and human genomes.","/pubmed/16200065","Silva JM, Li MZ, Chang K, Ge W, Golding MC, Rickles RJ, Siolas D, Hu G, Paddison PJ, Schlabach MR, Sheth N, Bradshaw J, Burchard J, Kulkarni A, Cavet G, Sachidanandam R, McCombie WR, Cleary MA, Elledge SJ, Hannon GJ.","Nat Genet. 2005 Nov;37(11):1281-8.","Nat Genet.  2005","PubMed","citation","PMID:16200065","pubmed","16200065","create date:2005/10/04 | first author:Silva JM",
"Probing tumor phenotypes using stable and regulated synthetic microRNA precursors.","/pubmed/16200064","Dickins RA, Hemann MT, Zilfou JT, Simpson DR, Ibarra I, Hannon GJ, Lowe SW.","Nat Genet. 2005 Nov;37(11):1289-95. Erratum in: Nat Genet. 2006 Mar;38(3):389. ","Nat Genet.  2005","PubMed","citation","PMID:16200064","pubmed","16200064","create date:2005/10/04 | first author:Dickins RA",
"Uncovering RNAi mechanisms in plants: biochemistry enters the foray.","/pubmed/16154569","Qi Y, Hannon GJ.","FEBS Lett. 2005 Oct 31;579(26):5899-903. Review.","FEBS Lett.  2005","PubMed","citation","PMID:16154569","pubmed","16154569","create date:2005/09/13 | first author:Qi Y",
"Cloning of short hairpin RNAs for gene knockdown in mammalian cells.","/pubmed/16144086","Paddison PJ, Cleary M, Silva JM, Chang K, Sheth N, Sachidanandam R, Hannon GJ.","Nat Methods. 2004 Nov;1(2):163-7. No abstract available. ","Nat Methods.  2004","PubMed","citation","PMID:16144086","pubmed","16144086","create date:2005/09/08 | first author:Paddison PJ",
"A lentiviral microRNA-based system for single-copy polymerase II-regulated RNA interference in mammalian cells.","/pubmed/16141338","Stegmeier F, Hu G, Rickles RJ, Hannon GJ, Elledge SJ.","Proc Natl Acad Sci U S A. 2005 Sep 13;102(37):13212-7.","Proc Natl Acad Sci U S A.  2005","PubMed","citation","PMID:16141338 | PMCID:PMC1196357","pubmed","16141338","create date:2005/09/06 | first author:Stegmeier F",
"Characterization of Dicer-deficient murine embryonic stem cells.","/pubmed/16099834","Murchison EP, Partridge JF, Tam OH, Cheloufi S, Hannon GJ.","Proc Natl Acad Sci U S A. 2005 Aug 23;102(34):12135-40.","Proc Natl Acad Sci U S A.  2005","PubMed","citation","PMID:16099834 | PMCID:PMC1185572","pubmed","16099834","create date:2005/08/16 | first author:Murchison EP",
"Biochemical specialization within Arabidopsis RNA silencing pathways.","/pubmed/16061187","Qi Y, Denli AM, Hannon GJ.","Mol Cell. 2005 Aug 5;19(3):421-8.","Mol Cell.  2005","PubMed","citation","PMID:16061187","pubmed","16061187","create date:2005/08/03 | first author:Qi Y",
"RNA-interference-directed chromatin modification coupled to RNA polymerase II transcription.","/pubmed/15965464","Schramke V, Sheedy DM, Denli AM, Bonila C, Ekwall K, Hannon GJ, Allshire RC.","Nature. 2005 Jun 30;435(7046):1275-9. Retraction in: Schramke V, Sheedy DM, Denli AM, Bonila C, Ekwall K, Hannon GJ, Allshire RC. Nature. 2005 Oct 13;437(7061):1057. ","Nature.  2005","PubMed","citation","PMID:15965464","pubmed","15965464","create date:2005/06/21 | first author:Schramke V",
"A genetic screen for candidate tumor suppressors identifies REST.","/pubmed/15960972","Westbrook TF, Martin ES, Schlabach MR, Leng Y, Liang AC, Feng B, Zhao JJ, Roberts TM, Mandel G, Hannon GJ, Depinho RA, Chin L, Elledge SJ.","Cell. 2005 Jun 17;121(6):837-48.","Cell.  2005","PubMed","citation","PMID:15960972","pubmed","15960972","create date:2005/06/18 | first author:Westbrook TF",
"A microRNA polycistron as a potential human oncogene.","/pubmed/15944707","He L, Thomson JM, Hemann MT, Hernando-Monge E, Mu D, Goodson S, Powers S, Cordon-Cardo C, Lowe SW, Hannon GJ, Hammond SM.","Nature. 2005 Jun 9;435(7043):828-33.","Nature.  2005","PubMed","citation","PMID:15944707 | PMCID:PMC4599349","pubmed","15944707","create date:2005/06/10 | first author:He L",
"MicroRNA-dependent localization of targeted mRNAs to mammalian P-bodies.","/pubmed/15937477","Liu J, Valencia-Sanchez MA, Hannon GJ, Parker R.","Nat Cell Biol. 2005 Jul;7(7):719-23.","Nat Cell Biol.  2005","PubMed","citation","PMID:15937477 | PMCID:PMC1855297","pubmed","15937477","create date:2005/06/07 | first author:Liu J",
"Purified Argonaute2 and an siRNA form recombinant human RISC.","/pubmed/15800637","Rivas FV, Tolia NH, Song JJ, Aragon JP, Liu J, Hannon GJ, Joshua-Tor L.","Nat Struct Mol Biol. 2005 Apr;12(4):340-9.","Nat Struct Mol Biol.  2005","PubMed","citation","PMID:15800637","pubmed","15800637","create date:2005/04/01 | first author:Rivas FV",
